ID,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Synthetic Filaments_Annual Production_TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,10.0,18.0,28.0,29.0,39.0,57.0,80.0,92.0,105.0,102.0,113.0,101.0,107.0,110.0,117.0,116.0,140.0,154.0,144.0,161.0,216.0,273.0,333.0,342.0,371.0,382.0,391.0,384.0,thousand metric tons,Synthetic Filaments,Thailand,TH,National,Mitchell,Annual Production
