ID,1917,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_BI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,183.0,144.0,184.0,225.0,215.0,208.0,197.0,175.0,215.0,239.0,266.0,340.0,380.0,398.0,480.0,525.0,525.0,526.0,662.0,687.0,684.0,644.0,798.0,817.0,897.0,937.0,953.0,919.0,1107.0,981.0,1007.0,1044.0,1383.0,1404.0,1228.0,1161.0,1036.0,1084.0,892.0,702.0,752.0,876.0,973.0,1013.0,1220.0,,in thousand hectolitres,Beer,Burundi,BI,National,Mitchell,Annual Production
