ID,1910,1911,1912,1913,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Synthetic Filaments_Annual Production_RU,,,,,,,,,,,,,,0.2,,,,2.8,,,,8.0,8.6,0.9,11.5,11.1,,,,,1.1,3.2,6.7,11.1,17.0,24.2,34.1,49.4,62.3,78.9,110.0,129.0,149.0,166.0,180.0,211.0,251.0,277.0,309.0,361.0,408.0,458.0,511.0,554.0,584.0,623.0,676.0,746.0,830.0,887.0,955.0,1020.0,1088.0,1131.0,1101.0,1176.0,1213.0,1255.0,1353.0,1401.0,1394.0,1480.0,1517.0,1554.0,1595.0,,309.0,245.0,170.0,thousand metric tons,Synthetic Filaments,Russia,RU,National,Mitchell,Annual Production
