ID,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Silver_Annual Production_ZA,,,,,,,,,,,,,,,,,,,3.9,11.0,13.0,17.0,20.0,22.0,25.0,25.0,26.0,31.0,32.0,30.0,28.0,30.0,30.0,29.0,27.0,28.0,28.0,26.0,35.0,43.0,44.0,36.0,31.0,31.0,32.0,32.0,33.0,33.0,35.0,33.0,31.0,32.0,33.0,34.0,35.0,37.0,40.0,46.0,46.0,41.0,38.0,39.0,38.0,36.0,36.0,36.0,35.0,36.0,37.0,37.0,41.0,46.0,49.0,55.0,56.0,63.0,69.0,61.0,79.0,85.0,91.0,97.0,98.0,95.0,99.0,105.0,110.0,105.0,102.0,113.0,83.0,95.0,88.0,97.0,97.0,101.0,222.0,235.0,215.0,170.0,215.0,220.0,237.0,193.0,200.0,180.0,161.0,171.0,183.0,193.0,198.0,174.0,169.0,155.0,161.0,152.0,145.0,110.0,113.0,80.0,72.0,,,,,metric tons,Silver,South Africa,ZA,National,Mitchell,Annual Production
