ID,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,103.0,123.0,109.0,84.0,71.0,62.0,50.0,43.0,24.0,19.0,14.0,336.0,2091.0,2455.0,1789.0,2010.0,1801.0,2570.0,2784.0,3295.0,4283.0,4481.0,5365.0,6007.0,5825.0,5950.0,6316.0,7038.0,7969.0,8029.0,8054.0,8637.0,9538.0,9562.0,9268.0,10370.0,11598.0,12243.0,13171.0,13222.0,12125.0,11674.0,10705.0,11209.22,12268.0,13899.0,11374.0,12091.0,thousand metric tons,Crude Petroleum,Republic of the Congo,CG,National,Mitchell,Annual Production
