ID,1910,1911,1912,1913,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Synthetic Filaments_Annual Production_IT,,,,0.2,0.3,0.7,1.5,2.6,4.8,10.5,13.9,16.7,24.4,25.0,32.3,30.1,34.3,32.5,38.3,48.7,69.6,89.0,119.0,119.0,140.0,163.0,181.0,144.0,102.0,30.6,3.3,42.9,74.0,65.8,86.6,104.0,133.0,79.0,110.0,133.0,140.0,162.0,162.0,156.0,181.0,195.0,216.0,253.0,278.0,314.0,297.0,324.0,335.0,387.0,442.0,425.0,488.0,498.0,547.0,492.0,413.0,536.0,496.0,506.0,520.0,502.0,576.0,552.0,569.0,639.0,690.0,699.0,704.0,710.0,694.0,729.0,705.0,728.0,674.0,thousand metric tons,Synthetic Filaments,Italy,IT,National,Mitchell,Annual Production
