ID,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sulphuric Acid_Annual Production_BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.0,14.0,15.0,19.0,29.0,40.0,64.0,91.0,123.0,192.0,247.0,269.0,291.0,318.0,353.0,360.0,472.0,498.0,502.0,514.0,514.0,561.0,761.0,854.0,857.0,860.0,974.0,998.0,852.0,920.0,916.0,861.0,908.0,810.0,807.0,689.0,840.0,846.0,522.0,356.0,404.0,409.0,428.0,454.0,525.0,556.0,506.0,456.0,644.0,620.0,751.0,,thousand metric tons,Sulphuric Acid,Bulgaria,BG,National,Mitchell,Annual Production
