ID,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_SI,2203.0,1783.0,1978.0,2075.0,2087.0,2223.0,2138.0,2000.0,2022.0,2571.0,2546.0,,,,,,,in thousands of hectolitres,Beer,Slovenia,SI,National,Mitchell,Annual Production
