ID,1910,1911,1912,1913,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Synthetic Filaments_Annual Production_DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,87.4,97.5,106.0,114.0,120.0,123.0,126.0,138.0,143.0,147.0,145.0,151.0,156.0,157.0,159.0,161.0,173.0,184.0,189.0,194.0,209.0,210.0,229.0,255.0,266.0,280.0,324.0,460.0,459.0,452.0,442.0,461.0,463.0,461.0,471.0,470.0,447.0,451.0,,,,,,,thousand metric tons,Synthetic Filaments,East Germany,DEU,National,Mitchell,Annual Production
