ID,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Gold_Annual Production_JP,0.1,0.2,0.2,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.6,,0.8,0.8,0.8,0.8,0.7,0.7,0.8,,1.0,1.2,1.4,1.8,1.8,1.9,3.0,4.4,5.0,4.8,4.2,5.2,5.4,5.8,6.2,6.7,5.5,7.9,8.1,7.8,7.0,7.7,7.3,7.7,7.4,7.5,7.7,7.6,8.5,9.1,9.6,10.4,10.4,12.1,12.5,12.5,13.7,15.1,18.3,22.4,23.0,24.1,25.9,27.0,25.0,22.9,12.1,7.6,2.6,1.2,2.1,3.1,4.1,4.8,5.9,7.1,8.0,9.4,9.0,9.2,9.4,7.1,8.1,8.1,9.2,8.9,8.2,7.9,8.2,8.0,7.9,7.4,7.7,7.9,7.9,7.6,7.5,4.3,4.4,4.3,4.6,4.5,4.0,3.2,3.1,3.2,3.1,3.2,5.3,10.3,8.6,7.3,6.1,7.3,8.3,8.9,9.1,9.5,9.1,8.6,8.3,8.6,9.4,8.4,7.8,8.6,8.1,8.021,8.478,8.82,8.532,,metric tons,Gold,Japan,JP,National,Mitchell,Annual Production
