ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sulphuric Acid_Annual Production_MX,,,,,,43.0,57.0,92.0,103.0,110.0,125.0,157.0,186.0,200.0,243.0,269.0,276.0,339.0,387.0,433.0,508.0,579.0,640.0,780.0,1067.0,1235.0,1433.0,1518.0,1966.0,2091.0,2047.0,2178.0,2295.0,2372.0,2041.0,2359.0,2619.0,2732.0,2996.0,3196.0,2222.0,2149.0,,,,,,,,375.0,,,,,,,,,,thousands metric tons,Sulphuric Acid,Mexico,MX,National,Mitchell,Annual Production
