ID,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,11.0,19.0,38.0,75.0,151.0,589.0,407.0,545.0,1881.0,2481.0,3851.0,3931.0,4901.0,6079.0,8290.0,9569.0,13054.0,23549.0,27707.0,26114.0,21431.0,20011.0,16549.0,12954.0,9186.0,7184.0,6401.0,5662.0,4733.0,4699.0,4870.0,5462.0,5758.0,5871.0,6711.0,5510.0,6138.0,6301.0,6160.0,4982.0,5031.0,5467.0,6231.0,7045.0,8053.0,8372.0,7818.0,10363.0,11062.0,11059.0,10362.0,11967.0,12786.0,12970.0,12627.0,13380.0,13969.0,14171.0,15278.0,16000.0,16483.0,16535.0,16874.0,17317.0,18702.0,20015.0,21058.0,21508.0,21416.0,22166.0,23257.0,29593.0,36889.0,41336.0,49303.0,62346.0,75461.0,99938.0,120203.0,142783.0,139758.0,139946.0,135755.0,126211.0,132086.0,130675.0,130665.0,132469.0,139115.0,139073.0,139001.0,145188.0,141319.0,148454.0,157846.0,160266.0,154081.0,159628.0,162559.0,165964.0,176612.0,178280.0,175082.0,170604.0,160829.0,146000.0,in thousands of metric tons,Crude Petroleum,Mexico,MX,National,Mitchell,Annual Production
