ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Nickel_Annual Production_ID,,,,,,,,,,,,,,,,,1.0,,2.0,2.0,4.0,4.0,5.0,8.0,8.0,16.0,20.0,22.0,21.0,21.0,19.0,26.0,31.0,30.0,37.0,37.0,37.0,39.0,31.0,26.0,23.0,37.0,43.0,53.0,64.0,69.0,66.0,78.0,66.0,81.0,87.0,88.0,75.0,74.0,3235.286,3349.28,3635.351,4366.235,4395.429,2105.957,3790.896,3869.883,7112.87,6571.764,thousand metric tons,Nickel,Indonesia,ID,National,Mitchell,Annual Production
