ID,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,67.0,539.0,700.0,590.0,620.0,650.0,1063.0,2872.0,8200.0,12300.0,19052.0,23239.0,26649.0,37196.0,40511.0,41544.0,46877.0,47535.0,48704.0,49004.0,50131.0,54163.0,62068.0,69232.0,75750.0,81049.0,85798.0,101033.0,119455.0,129304.0,141003.0,148846.0,188408.0,238678.0,299867.0,377788.0,422705.0,352394.0,425804.0,458596.0,414757.0,476286.0,495898.0,489439.0,323345.0,248656.0,204180.0,158491.0,238460.0,205559.0,253520.0,252433.0,319622.0,404620.0,416420.0,401132.0,401197.0,399915.0,403848.0,399333.0,399788.0,416406.0,444667.0,429363.0,410383.0,437293.9863,444667.0103,466196.9931,458951.0309,439415.9794,459689.0,thousand metric tons,Crude Petroleum,Saudi Arabia,SA,National,Mitchell,Annual Production
