ID,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_TT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,40.0,70.0,90.0,146.0,93.0,129.0,223.0,308.0,256.0,290.0,342.0,340.0,424.0,564.0,610.0,737.0,797.0,1139.0,1217.0,1315.0,1371.0,1425.0,1345.0,1576.0,1688.0,1915.0,2243.0,2566.0,2865.0,3226.0,2976.0,3204.0,3104.0,3141.0,3061.0,2936.0,2988.0,2846.0,3011.0,3015.0,3026.0,3086.0,3162.0,3343.0,3523.0,4093.0,4820.0,5286.0,5790.0,5994.0,6476.0,6916.0,6888.0,7036.0,6913.0,7727.0,9197.0,9467.0,8126.0,7223.0,6671.0,7246.0,8804.0,9641.0,11216.0,10990.0,11832.0,11854.0,11072.0,10983.0,9780.0,9144.0,8255.0,8758.0,9097.0,8722.0,8061.0,7858.0,7714.0,7863.0,7442.0,7009.0,6396.0,6769.0,6746.0,6673.0,6179.0,6322.0,6443.0,6176.0,5844.0,6767.0,6943.0,6336.0,7474.0,7359.0,6986.0,5809.0,in thousands of metric tons,Crude Petroleum,Trinidad & Tobago,TT,National,Mitchell,Annual Production
