ID,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Artificial and Synthetic Fibers_Annual Production_MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,1.3,4.6,9.8,9.1,11.0,11.0,11.0,14.1,17.1,19.1,16.2,18.3,20.4,21.7,22.3,25.9,26.6,31.0,34.8,39.0,44.0,52.0,59.0,73.0,97.0,119.0,136.0,160.0,181.0,167.0,183.0,196.0,207.0,220.0,239.0,229.0,239.0,240.0,254.0,240.0,257.0,20.0,22.0,23.0,25.0,24.0,23.0,22.0,21.0,23.0,23.0,20.0,,,,,,thousand metric tons,Artificial and Synthetic Fibers,Mexico,MX,National,Mitchell,Annual Production
