ID,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,86.0,125.0,151.0,249.0,314.0,358.0,392.0,363.0,321.0,339.0,432.0,448.0,613.0,750.0,1031.0,1084.0,1563.0,1241.0,1054.0,1217.0,1456.0,1639.0,1052.0,863.0,973.0,1303.0,1801.0,2635.0,2840.0,3252.0,4153.0,5230.0,6473.0,7591.0,8742.0,9770.0,10422.0,11650.0,12380.0,12750.0,16020.0,16320.0,16950.0,20110.0,21610.0,in thousand hectolitres,Beer,Thailand,TH,National,Mitchell,Annual Production
