ID,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_LV,1479.0,1219.0,1314.0,1399.0,1462.0,1286.0,1215.0,1200.0,825.0,846.0,811.0,783.0,784.0,788.0,812.133,838.356,832.073,828.06,830.918,in thousands of tons,Milk,Latvia,LV,National,Mitchell,Annual Production
