ID,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_FI,,,,,,13098.0,,,,2133.0,,,,,2387.0,2435.0,2475.0,2663.0,2682.0,2307.0,2028.0,1761.0,1460.0,1502.0,1633.0,1611.0,1500.0,1700.0,1930.0,2175.0,2450.0,2652.0,2862.0,2946.0,2914.0,2865.0,3085.0,3153.0,3155.0,3322.0,3486.0,3624.0,3644.0,3758.0,3825.0,3769.0,3693.0,3559.0,3596.0,3599.0,3310.0,3293.0,3286.0,3107.0,3056.0,3164.0,3278.0,3231.0,3225.0,3242.0,3275.0,3190.0,3170.0,3236.0,3124.0,3174.0,3071.0,2938.0,2753.0,2753.0,2730.0,2566.0,2475.0,2462.0,2512.0,2468.0,2431.0,2462.0,2447.0,2477.0,2450.0,2530.0,2532.0,2472.0,2595.0,2595.0,2412.98,2355.6,2310.91,2332.02,2346.3,in thousands of tons,Milk,Finland,FI,National,Mitchell,Annual Production
