ID,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,286.0,309.0,292.0,154.0,177.0,176.0,196.0,193.0,162.0,238.0,,,86.0,104.0,130.0,187.0,242.0,279.0,390.0,438.0,500.0,470.0,513.0,522.0,608.0,708.0,778.0,901.0,942.0,847.0,797.0,718.0,833.0,957.0,953.0,1042.0,1044.0,1145.0,871.0,779.0,1136.0,,531.0,502.0,401.0,,437.0,237.0,,,,,,in thousand hectolitres,Beer,Indonesia,ID,National,Mitchell,Annual Production
