ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_CU,,,499.0,499.0,421.0,,,,624.0,750.0,735.0,760.0,806.0,828.0,979.0,948.5,525.0,370.0,390.0,420.0,440.0,462.0,566.0,530.0,520.0,595.0,675.0,758.0,781.0,799.0,860.0,1000.0,1066.0,1150.0,1180.0,1080.0,1180.0,1091.0,1109.0,,1100.0,1111.0,1128.0,1122.0,1131.0,1100.0,1070.0,622.0,586.0,636.0,639.0,640.0,651.0,655.0,618.0,614.0,621.0,590.0,608.0,513.0,610.0,415.2,485.1,545.5,600.3,629.5,in thousands of metric tons,Milk,Cuba,CU,National,Mitchell,Annual Production
