ID,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,8.0,10.0,9.0,13.0,19.0,14.0,38.0,90.0,98.0,120.0,130.0,265.0,530.0,1321.0,2473.0,3083.0,3870.0,4549.0,4367.0,4669.0,4353.0,4488.0,5548.0,7079.0,7823.0,8360.0,7980.0,8303.0,8138.0,8276.0,8617.0,8352.0,8344.0,8025.0,8002.0,8262.0,9083.0,10675.0,12984.0,16595.0,23216.0,27493.0,28784.0,28463.0,27853.0,29845.0,31614.0,31229.0,31569.0,32162.0,33804.0,34907.0,39401.0,42777.0,49570.0,55611.0,62720.0,65562.0,73795.0,76059.0,75336.0,83027.0,87611.0,88934.0,92310.0,in thousand metric tons,Crude Petroleum,Brazil,BR,National,Mitchell,Annual Production
