ID,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Gold_Annual Production_IN,,,,,,,,,,,,0.2,0.6,0.5,,2.3,3.0,3.8,5.0,5.7,5.8,7.2,9.2,10.9,11.7,13.0,14.2,14.1,14.4,17.2,17.6,17.9,18.2,15.6,15.9,15.6,16.1,16.3,16.6,18.3,17.1,17.3,16.9,16.3,15.1,14.4,15.5,12.2,12.1,11.9,12.3,12.3,11.9,11.9,11.7,11.3,10.2,10.3,10.3,10.5,10.0,10.1,10.4,10.3,10.0,9.8,9.0,8.9,8.1,7.8,5.9,5.2,4.1,5.3,5.6,5.1,6.1,7.0,7.6,6.9,7.5,6.6,6.5,5.6,5.3,5.1,5.0,4.9,5.1,4.3,4.6,4.1,3.7,3.2,3.6,3.1,3.2,3.7,3.3,3.3,3.1,2.8,3.2,3.0,2.8,2.6,2.5,2.5,2.2,2.2,2.0,1.9,1.9,1.9,1.9,1.8,2.0,2.2,2.0,1.9,2.4,2.0,2.9,2.8,2.7,2.6,2.6,2.8,3.2,3.4,3.5,2.9,,,,metric tons,Gold,India,IN,National,Mitchell,Annual Production
