ID,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_TM,5.0,4.0,3.0,218.0,113.0,17.0,44.0,29.0,37.0,52.0,79.0,84.0,,,,,,in thousands of hectolitres,Beer,Turkmenistan,TM,National,Mitchell,Annual Production
