ID,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sugar Output_Annual Production_TT,42.0,54.0,47.0,61.0,45.0,28.0,43.0,55.0,58.0,54.0,58.0,48.0,59.0,58.0,66.0,67.0,50.0,71.0,63.0,60.0,60.0,54.0,56.0,50.0,53.0,57.0,60.0,56.0,59.0,60.0,47.0,62.0,60.0,49.0,52.0,39.0,64.0,51.0,50.0,54.0,53.0,48.0,42.0,43.0,56.0,60.0,65.0,72.0,46.0,49.0,59.0,56.0,48.0,42.0,53.0,71.0,75.0,53.0,83.0,91.0,81.0,100.0,99.0,123.0,107.0,120.0,157.0,157.0,136.0,131.0,94.0,134.0,106.0,72.0,76.0,78.0,111.0,112.0,118.0,162.0,149.0,143.0,140.0,155.0,176.0,196.0,163.0,170.0,191.0,184.0,221.0,252.0,206.0,233.0,233.0,257.0,214.0,204.0,247.0,244.0,221.0,221.0,235.0,184.0,186.0,167.0,207.0,179.0,148.0,144.0,114.0,94.0,79.0,77.0,70.0,81.0,92.0,85.0,91.0,97.0,118.0,100.0,110.0,111.0,127.0,117.0,117.0,120.0,79.0,92.0,115.0,89.0,104.0,67.0,53.5,42.0,86.0,81.0,,,,in thousand metric tons,Sugar Output,Trinidad & Tobago,TT,National,Mitchell,Annual Production
