ID,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Artificial and Synthetic Fibers_Annual Production_CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9,1.1,1.5,1.7,2.1,2.7,3.3,3.8,4.8,6.0,6.2,7.5,6.2,6.4,8.9,9.5,8.6,8.0,9.4,10.0,9.8,13.0,16.2,17.0,26.3,28.9,31.7,33.5,37.5,41.6,41.3,43.3,41.0,52.0,51.0,53.0,63.0,70.0,79.0,90.0,91.0,95.0,115.0,119.0,108.0,124.0,121.0,137.0,133.0,124.0,125.0,152.0,162.0,167.0,166.0,152.0,134.0,152.0,173.0,168.0,178.0,167.0,176.0,172.0,163.0,168.0,155.0,123.0,118.0,134.0,156.0,159.0,168.0,,,,,,thousand metric tons,Artificial and Synthetic Fibers,Canada,CA,National,Mitchell,Annual Production
