ID,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Tin_Annual Production_BR,,,,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.6,1.9,1.2,1.6,1.4,0.6,1.2,1.3,1.5,2.4,2.1,1.2,1.4,1.8,1.9,1.7,2.7,3.3,4.4,4.6,4.5,6.6,6.8,6.7,7.7,9.3,10.0,8.8,7.8,9.3,13.0,19.0,25.0,25.0,29.0,42.0,44.0,35.0,29.0,21.0,23.0,21.0,17.0,19.0,18.0,18.0,13.0,14.0,12.0,12.0,12.0,,,,,,thousand metric tons,Tin,Brazil,BR,National,Mitchell,Annual Production
