ID,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sugar Output_Annual Production_BD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,108.0,27.0,21.0,58.0,109.0,96.0,153.0,194.0,139.0,110.0,172.0,218.0,186.0,157.0,94.0,180.0,198.0,194.0,120.0,200.0,267.0,212.0,203.0,305.0,311.0,315.0,138.0,159.0,162.0,110.0,109.0,229.0,683.84,648.364,642.338,551.093,576.995,498.366,523.265,530.4,in thousand metric tons,Sugar Output,Bangladesh,BD,National,Mitchell,Annual Production
