ID,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,17.0,18.0,112.0,88.0,71.0,70.0,88.0,104.0,122.0,142.0,149.0,186.0,194.0,209.0,239.0,262.0,311.0,345.0,368.0,351.0,316.0,334.0,444.0,556.0,663.0,811.0,923.0,963.0,984.0,1219.0,1171.0,1203.0,1461.0,1429.0,1541.0,1637.0,1646.0,1726.0,2098.0,2121.0,2188.0,2320.0,2344.0,2940.0,3000.0,3426.0,3826.0,4296.0,5096.0,4691.0,3964.0,4600.0,5325.0,5141.0,5556.0,5230.0,5388.0,5724.0,7477.0,8559.0,7018.0,5548.0,5732.0,6774.0,6764.0,7060.0,6957.0,7817.0,7435.0,7431.0,6557.0,6168.0,5706.0,5296.0,6163.0,6483.0,6733.0,7970.0,,,in thousands of hectolitres,Beer,Peru,PE,National,Mitchell,Annual Production
