ID,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,11.0,17.0,19.0,23.0,26.0,58.0,179.0,306.0,298.0,329.0,390.0,375.0,442.0,595.0,746.0,921.0,1533.0,2041.0,2752.0,3104.0,3623.0,3542.0,3453.0,3410.0,3511.0,3309.0,3095.0,2595.0,2604.0,2731.0,2831.0,2330.0,2363.0,2333.0,2203.0,2087.0,2110.0,2394.0,2630.0,2564.0,2876.0,3712.0,4364.0,4276.0,3892.0,3696.0,3516.0,3500.0,3449.0,3362.0,2944.0,2765.0,2523.0,2422.0,2351.0,2251.0,2258.0,2160.0,2134.0,2160.0,thousand metric tons,Crude Petroleum,Turkey,TR,National,Mitchell,Annual Production
