ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_ML,,,,,,,,,,,,,,,134.0,147.0,153.0,153.0,165.0,177.0,188.0,190.0,164.5,138.0,144.0,143.0,137.0,114.0,97.0,97.0,130.0,132.0,142.0,147.0,165.0,189.0,176.0,202.0,199.0,155.0,145.0,155.0,150.0,156.0,188.0,190.0,192.0,209.0,216.0,406.0,382.0,392.0,283.0,412.0,446.0,454.0,438.0,443.0,443.0,516.06,542.124,571.827,605.103,741.455,783.209,815.7,in thousand metric tons,Milk,Mali,ML,National,Mitchell,Annual Production
