ID,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_US,,67.0,282.0,408.0,348.0,282.0,333.0,480.0,446.0,486.0,562.0,701.0,694.0,839.0,1319.0,1457.0,1172.0,1218.0,1780.0,2053.0,2655.0,3505.0,3688.0,4047.0,3127.0,3229.0,2915.0,3742.0,3771.0,3682.0,4689.0,6110.0,7239.0,6735.0,6457.0,6579.0,7052.0,8128.0,8063.0,7382.0,7609.0,8483.0,9252.0,11836.0,13395.0,15611.0,17962.0,16866.0,22146.0,23804.0,24423.0,27941.0,29393.0,29725.0,33126.0,35435.0,37481.0,40102.0,44709.0,47457.0,52099.0,62122.0,64718.0,76415.0,100371.0,98024.0,104622.0,106474.0,123486.0,123592.0,138104.0,123117.0,116683.0,107645.0,122536.0,122715.0,134679.0,148611.0,172865.0,164107.0,170946.0,182873.0,189496.0,187390.0,203468.0,226751.0,231582.0,234323.0,250952.0,273007.0,248919.0,266708.0,303754.0,309447.0,318535.0,312846.0,335744.0,353698.0,353646.0,330955.0,347929.0,347975.0,354303.0,361658.0,372001.0,376609.0,384946.0,409170.0,434573.0,449885.0,455602.0,475289.0,466704.0,466956.0,654190.0,432794.0,413090.0,401252.0,405712.0,428490.0,420818.0,424196.0,421804.0,425591.0,427515.0,438127.0,441479.0,428154.0,419442.0,410637.0,382677.0,371032.0,373918.0,362661.0,345323.0,335972.0,330830.0,319733.0,318220.0,308367.0,290099.0,287933.0,286150.0,283395.0,281433.0,269432.0,256637.0,253263.0,251923.0,247317.0,in thousands of metric tons,Crude Petroleum,USA,US,National,Mitchell,Annual Production
