ID,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_EC,,,,,,,,,,,23.0,30.0,76.0,154.0,196.0,221.0,250.0,227.0,230.0,232.0,245.0,272.0,285.0,297.0,305.0,310.0,205.0,301.0,305.0,382.0,345.0,307.0,311.0,338.0,338.0,347.0,357.0,375.0,391.0,415.0,466.0,451.0,421.0,410.0,364.0,360.0,386.0,340.0,325.0,369.0,376.0,342.0,290.0,233.0,209.0,193.0,179.0,4016.0,10615.0,8989.0,8155.0,9488.0,9283.0,10223.0,10874.0,10417.0,10745.0,10746.0,12088.0,13088.0,14243.0,14551.0,8856.0,15806.0,14556.0,14936.0,15639.0,16756.0,17966.0,17391.0,20100.0,19243.0,20123.0,19614.0,19502.0,20946.0,21101.0,20458.0,21908.0,27491.0,27746.0,27960.0,26675.0,26416.0,in thousand metric tons,Crude Petroleum,Ecuador,EC,National,Mitchell,Annual Production
