ID,1910,1911,1912,1913,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Synthetic Filaments_Annual Production_SE,,,,,,,,,,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.5,0.7,1.0,2.1,2.5,2.9,3.6,5.0,8.4,12.7,16.5,13.6,14.9,11.2,12.1,12.8,14.1,17.4,11.9,14.0,17.5,18.5,22.7,26.1,26.4,28.6,28.5,30.8,31.8,31.9,36.6,38.4,35.7,38.1,36.6,35.4,36.1,37.7,38.5,38.1,37.1,20.6,31.6,33.5,37.0,37.0,35.0,33.8,38.0,40.1,40.1,33.4,24.8,24.5,17.5,15.8,12.6,8.5,8.2,,thousand metric tons,Synthetic Filaments,Sweden,SE,National,Mitchell,Annual Production
