ID,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sugar Output_Annual Production_IN,,,,,,,,,,,,,,,,,,,1265.0,1134.0,1388.0,1233.0,1162.0,1141.0,1322.0,1052.0,1345.0,1248.0,1142.0,1350.0,1408.0,1494.0,1558.0,1401.0,1489.0,1605.0,1684.0,2093.0,1503.0,1851.0,1538.0,1594.0,1856.0,2022.0,1552.0,1815.0,1992.0,1961.0,1648.0,1678.0,1968.0,2420.0,2850.0,3980.0,3130.0,3600.0,3950.0,3290.0,2500.0,2842.0,3532.0,2665.0,3095.0,3565.0,3341.0,,3760.0,4057.0,3176.0,3221.0,1216.0,1639.0,1456.0,1318.0,1208.0,1785.0,2161.0,2286.0,2166.0,2303.0,2814.0,3095.0,3036.0,2497.0,2839.0,3493.0,3633.0,2357.0,2375.0,4190.0,4634.0,3959.0,3707.0,3988.0,4489.0,5048.0,5033.0,5019.0,7103.0,6080.0,4191.0,5596.0,9190.0,8948.0,6430.0,6650.0,7594.0,9215.0,10207.0,9136.0,11168.0,12889.0,14342.0,11352.0,11745.0,15337.0,16892.0,14440.0,14281.0,17406.0,20247.0,19906.0,19525.0,28738.3,23386.2,23708.8,28117.2,35552.0,34818.8,28502.9,27775.0,in thousand metric tons,Sugar Output,India,IN,National,Mitchell,Annual Production
