ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_TN,,,,,,,,,,,,,,,163.0,153.0,206.0,175.0,152.0,187.0,181.0,207.0,142.0,166.0,180.0,172.0,184.0,196.0,210.0,205.0,244.0,259.0,280.0,251.0,229.0,245.0,267.0,247.0,276.0,289.0,339.0,364.0,384.0,387.0,407.0,425.0,422.0,449.0,470.0,549.0,591.0,643.0,683.0,769.0,846.0,899.0,950.0,989.0,989.0,892.7,930.1,988.4,1038.3,1078.436,1080.498,1091.9,in thousand metric tons,Milk,Tunisia,TN,National,Mitchell,Annual Production
