ID,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_NO,,,,,,,,,,,1223.0,,1258.0,,1312.0,1302.0,1352.0,1364.0,1373.0,1413.0,1522.0,,,,,1078.0,1259.0,1319.0,1393.0,1525.0,1610.0,1632.0,1558.0,1574.0,1540.0,1548.0,1541.0,1566.0,1514.0,1537.0,1614.0,1603.0,1641.0,1656.0,1642.0,1643.0,1680.0,1709.0,1769.0,1731.0,1704.0,1744.0,1807.0,1803.0,1800.0,1820.0,1874.0,1868.0,1902.0,1934.0,1943.0,1963.0,2019.0,1996.0,1993.0,1948.0,1955.0,1987.0,1972.0,1961.0,1959.0,1908.0,1898.0,1893.0,1933.0,1908.0,1902.0,1884.0,1804.0,1790.0,1723.0,1675.0,1660.0,1729.0,1700.0,1700.0,1553.44,1595.21,1584.47,1558.06,1562.37,in thousands of tons,Milk,Norway,NO,National,Mitchell,Annual Production
