ID,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sulphuric Acid_Annual Production_GR,,,,,,,,,,,25.0,16.0,14.0,15.0,29.0,46.0,49.0,43.0,52.0,58.0,,,,,,14.0,35.0,41.0,39.0,50.0,41.0,71.0,60.0,59.0,96.0,119.0,88.0,106.0,90.0,141.0,135.0,131.0,125.0,120.0,138.0,236.0,379.0,504.0,551.0,665.0,623.0,728.0,813.0,912.0,886.0,920.0,920.0,1111.0,1181.0,1151.0,1088.0,980.0,1000.0,1016.0,1155.0,1086.0,952.0,912.0,987.0,1023.0,950.0,841.0,617.0,550.0,623.0,753.0,1544.0,1655.0,814.0,911.0,966.0,515.0,,484.0,thousand metric tons,Sulphuric Acid,Greece,GR,National,Mitchell,Annual Production
