ID,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_LY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.0,8781.0,22272.0,41409.0,58378.0,72645.0,83477.0,125539.0,149881.0,159709.0,132589.0,107478.0,104882.0,73364.0,71533.0,93452.0,99503.0,95606.0,100879.0,88324.0,58726.0,55380.0,53258.0,47494.0,49245.0,49726.0,46792.0,49538.0,54320.0,67162.0,72180.0,69117.0,65536.0,66210.0,67655.0,67413.0,69347.0,70352.0,64164.0,66403.0,64730.0,60584.0,68736.0,75287.0,80252.0,83546.0,81114.0,83714.0,thousand metric tons,Crude Petroleum,Libya,LY,National,Mitchell,Annual Production
