ID,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_BR,1856.0,1901.0,1957.0,2016.0,2076.0,2138.0,2321.0,2371.0,2459.0,2514.0,2521.0,3828.0,3862.0,3934.0,4305.0,,,,,,,,,,2377.0,2495.0,2562.0,2833.0,3215.0,3441.0,3673.0,4238.0,4407.0,4603.0,4792.0,5052.0,5227.0,5460.0,5550.0,6340.0,6775.0,6889.0,6905.0,7235.0,7253.0,7353.0,7346.0,7323.0,7763.0,9022.0,9971.0,10667.0,9862.0,10500.0,10503.0,11956.0,,11817.0,11818.0,12303.0,12452.0,12879.0,13399.0,13941.0,14518.0,15003.0,15547.0,16273.0,16074.0,16273.0,16985.0,19089.0,19245.0,19273.0,19661.0,20380.0,21146.0,22315.0,23315.0,23320.0,23320.0,26185.6,26137.3,28440.5,30007.8,31667.6,in thousands of metric tons,Milk,Brazil,BR,National,Mitchell,Annual Production
