ID,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_CL,170.0,187.0,202.0,283.0,,,,,,,230.0,235.0,,,,,,,436.0,524.0,516.0,588.0,598.0,575.0,663.0,698.0,704.0,634.0,701.0,771.0,825.0,,,764.0,754.0,784.0,799.0,762.0,821.0,856.0,835.0,856.0,873.0,939.0,1012.0,1104.0,969.0,907.0,882.0,933.0,986.0,1054.0,1035.0,1008.0,983.0,1080.0,1163.0,1056.0,900.0,880.0,1012.0,1092.0,1128.0,1149.0,1268.0,1423.0,1450.0,1540.0,1650.0,1750.0,1890.0,1924.0,2050.0,2080.0,2050.0,1990.0,2190.0,2170.0,2130.0,2250.0,2365.0,2400.0,2450.0,2550.0,2350.0,2530.0,in thousands of metric tons,Milk,Chile,CL,National,Mitchell,Annual Production
