ID,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_PE,,,,,191.0,,,,,,,,191.0,,,,,,,,263.0,273.0,300.0,318.0,332.0,315.0,321.0,345.0,387.0,389.0,390.0,392.0,390.0,372.0,397.0,419.0,437.0,453.0,475.0,499.0,714.0,725.0,726.0,730.0,762.0,825.0,897.0,816.0,804.0,813.0,813.0,821.0,820.0,822.0,824.0,780.0,785.0,805.0,752.0,780.0,809.0,819.0,830.0,850.0,802.0,777.0,786.0,768.0,803.0,830.0,858.0,905.0,948.0,998.0,1013.0,1067.0,1115.0,1194.0,1226.0,1265.0,1290.0,1482.92,1455.82,1565.53,1652.11,1678.37,in thousands of metric tons,Milk,Peru,PE,National,Mitchell,Annual Production
