ID,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_FR,,,,12067.0,,,12571.0,,,14282.0,,,,,,14692.0,,14828.0,13751.0,14192.0,10645.0,9767.0,8489.0,8106.0,7412.0,7892.0,10600.0,10300.0,11100.0,13700.0,15500.0,16500.0,15500.0,17500.0,18600.0,18035.0,19600.0,20660.0,21115.0,20300.0,22972.0,23816.0,24332.0,25363.0,25260.0,26780.0,28016.0,29355.0,30444.0,30031.0,27276.0,27639.0,28846.0,29291.0,29470.0,29686.0,29536.0,30215.0,30850.0,31776.0,32250.0,32417.0,33059.0,33630.0,33984.0,33436.0,34110.0,33312.0,26606.0,25984.0,26561.0,25759.0,25324.0,24935.0,25322.0,25438.0,25109.0,24917.0,24834.0,24892.0,24999.0,24903.0,25197.0,24614.0,24358.0,25282.0,24194.7,24373.7,23564.9,22653.1,23301.2,in thousands of tons,Milk,France,FR,National,Mitchell,Annual Production
