ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sulphuric Acid_Annual Production_BR,,,,,,122.0,108.0,150.0,97.0,,88.0,134.0,122.0,175.0,202.0,215.0,231.0,259.0,288.0,300.0,252.0,300.0,365.0,367.0,421.0,,,,835.0,925.0,,1439.0,1556.0,1596.0,1910.0,2408.0,2516.0,2681.0,2983.0,3484.0,3660.0,3820.0,4004.0,4049.0,3809.0,3451.0,3634.0,3257.0,3724.0,4112.0,4043.0,4308.0,4638.0,4624.0,4882.0,5221.0,5211.0,5586.0,6047.0,,,,,,thousands metric tons,Sulphuric Acid,Brazil,BR,National,Mitchell,Annual Production
