ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Nickel_Annual Production_PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,15.0,37.0,30.0,21.0,25.0,21.0,11.0,6.0,4.0,15.0,13.0,9.0,10.0,15.0,16.0,18.0,14.0,10.0,9.0,647.27,656.72,814.3099999999989,959.9499999999989,625.28,1023.38,1282.71,1200.2,962.479999999999,874.1899999999989,1114.11,3591.08,7398.23,5670.07,thousand metric tons,Nickel,Philippines,PH,National,Mitchell,Annual Production
