ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Caustic Soda_Annual Production_MX,,,,,,,,9.1,13.0,18.0,23.0,26.0,34.0,40.0,52.0,66.0,65.0,73.0,88.0,80.0,102.0,110.0,118.0,140.0,154.0,166.0,171.0,174.0,188.0,222.0,209.0,228.0,263.0,247.0,231.0,224.0,296.0,365.0,363.0,350.0,363.0,382.0,331.0,320.0,349.0,380.0,293.0,348.0,333.0,408.0,424.0,463.0,465.0,458.0,439.0,433.0,359.0,406.0,405.0,thousands metric tons,Caustic Soda,Mexico,MX,National,Mitchell,Annual Production
