ID,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_ES,,,279.0,266.0,297.0,303.0,349.0,349.0,419.0,438.0,442.0,616.0,601.0,603.0,744.0,794.0,359.0,719.0,745.0,763.0,793.0,,,,770.0,611.0,82.0,583.0,616.0,645.0,669.0,465.0,861.0,503.0,460.0,604.0,744.0,1157.0,1299.0,1375.0,1683.0,1827.0,2371.0,2897.0,3295.0,3433.0,4100.0,4667.0,5688.0,6906.0,7497.0,8352.0,9418.0,10260.0,10755.0,12307.0,12184.0,12332.0,14755.0,15483.0,16626.0,17127.0,17273.0,21930.0,20785.0,20609.0,19296.0,19122.0,20823.0,21464.0,22475.0,23510.0,24788.0,26141.0,27546.0,27940.0,26482.0,24279.0,,25587.0,25396.0,24520.0,24786.0,22428.0,26007.0,26388.0,26802.0,28631.0,31028.0,31467.0,31156.0,34032.0,33502.0,in thousands of hectolitres,Beer,Spain,ES,National,Mitchell,Annual Production
