ID,1917,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_MZ,,,,,,,,,,,,2.0,4.0,4.0,5.0,7.0,5.0,5.0,7.0,6.0,6.0,7.0,11.0,14.0,15.0,17.0,21.0,22.0,30.0,34.0,39.0,42.0,46.0,49.0,46.0,46.0,46.0,50.0,54.0,59.0,78.0,79.0,96.0,101.0,110.0,123.0,146.0,192.0,221.0,264.0,353.0,439.0,506.0,621.0,799.0,823.0,691.0,655.0,650.0,665.0,573.0,538.0,511.0,450.0,445.0,375.0,228.0,230.0,214.0,297.0,413.0,353.0,227.0,211.0,204.0,118.0,244.0,374.0,631.0,75.0,95.0,989.0,982.0,779.0,1048.0,1025.0,1412.0,,,in thousand hectolitres,Beer,Mozambique,MZ,National,Mitchell,Annual Production
