ID,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_TM,400.0,181.0,715.0,727.0,755.0,755.0,765.0,875.0,989.0,1100.0,1398.0,1529.0,1400.0,1400.0,1197.0,2068.5,2065.0,2145.9,2150.0,in thousands of tons,Milk,Turkmenistan,TM,National,Mitchell,Annual Production
