ID,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sulphuric Acid_Annual Production_RO,,,,,,,,25.0,25.0,27.0,48.0,40.0,,38.0,39.0,39.0,39.0,39.0,44.0,45.0,,,,,,,,,28.0,,52.0,60.0,60.0,68.0,74.0,92.0,95.0,122.0,144.0,199.0,226.0,248.0,326.0,343.0,417.0,541.0,619.0,679.0,773.0,838.0,994.0,1047.0,1162.0,1311.0,1358.0,1448.0,1555.0,1523.0,1655.0,1750.0,1756.0,1814.0,,1941.0,1915.0,1835.0,1971.0,1693.0,1825.0,1687.0,1111.0,745.0,572.0,527.0,491.0,477.0,422.0,329.0,229.0,234.0,181.0,58.0,58.0,21.0,thousand metric tons,Sulphuric Acid,Romania,RO,National,Mitchell,Annual Production
