ID,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_UZ,3679.0,2800.0,3620.0,3550.0,3309.0,3370.0,3459.0,3500.0,3560.0,3598.0,3631.0,3930.0,4165.0,4200.0,4821.37,5061.0,5387.0,5732.4,6120.0,in thousands of tons,Milk,Uzbekistan,UZ,National,Mitchell,Annual Production
