ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_IR,,,,,,,,,,,,,,,,,,1545.0,1547.0,1557.0,1502.0,1521.0,1597.0,1697.0,1715.0,1726.0,1704.0,1784.0,1868.0,1981.0,2078.0,2123.0,2198.0,2503.0,2498.0,2501.0,2598.0,2556.0,2616.0,2617.0,2677.0,2677.0,2786.0,2787.0,3058.0,3104.0,3135.0,3607.0,3622.0,4450.0,4540.0,4819.0,4895.0,5125.0,5520.0,5889.0,6013.0,5877.0,5984.0,6747.87,6773.072,7248.471,7444.0,6829.734,7626.352,7322.7,in thousands of metric tons,Milk,Iran,IR,National,Mitchell,Annual Production
