ID,1910,1911,1912,1913,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Synthetic Filaments_Annual Production_CSK,,,,,,,,0.3,0.9,0.6,1.0,0.9,1.5,1.7,2.0,2.3,2.8,2.6,2.7,3.6,2.8,3.4,4.3,2.7,2.7,5.4,6.2,7.4,13.1,15.0,3.6,12.5,18.9,22.4,25.9,26.2,27.9,32.8,36.6,37.5,49.1,49.2,47.7,54.8,58.0,61.9,68.0,73.1,75.5,80.8,80.3,85.3,91.4,91.9,94.3,100.0,109.0,117.0,125.0,131.0,140.0,147.0,153.0,163.0,152.0,165.0,169.0,180.0,186.0,189.0,197.0,193.0,197.0,204.0,201.0,201.0,155.0,47.0,39.0,thousand metric tons,Synthetic Filaments,Czechoslovakia,CSK,National,Mitchell,Annual Production
