ID,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sulphuric Acid_Annual Production_DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,,190.0,,300.0,354.0,370.0,446.0,531.0,592.0,611.0,640.0,650.0,689.0,730.0,819.0,861.0,919.0,937.0,985.0,973.0,988.0,1078.0,1104.0,1099.0,1076.0,1045.0,1058.0,1005.0,1002.0,957.0,927.0,971.0,952.0,958.0,948.0,920.0,926.0,885.0,883.0,883.0,867.0,799.0,835.0,431.0,thousand metric tons,Sulphuric Acid,East Germany,DEU,National,Mitchell,Annual Production
