ID,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_AR,1158.0,1212.0,1056.0,1067.0,973.0,1159.0,1343.0,1345.0,1218.0,1155.0,1143.0,1283.0,1288.0,1399.0,1568.0,1687.0,2006.0,1903.0,2178.0,2245.0,2083.0,2403.0,4169.0,4214.0,4002.0,4032.0,4061.0,4478.0,4891.0,4801.0,4999.0,5126.0,4662.0,4481.0,4478.0,4511.0,4318.5,4143.0,4367.0,4534.0,4276.0,4732.0,4366.0,4683.0,4556.0,4190.0,4825.0,5385.0,5221.0,5292.0,5650.0,5799.0,5309.0,5213.0,5349.0,5307.0,5155.0,5781.0,5300.0,5200.0,5742.0,6118.0,6444.0,6168.0,6725.0,6282.0,6121.0,6795.0,7220.0,8018.0,8771.0,9140.0,9372.0,9842.0,10649.0,10121.0,9769.0,8793.0,8197.0,8100.0,8100.0,10493.6,9822.34,10320.3,10366.3,10501.9,in thousands of metric tons,Milk,Argentina,AR,National,Mitchell,Annual Production
