ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_IQ,,,,,,,,,,,,,,,,421.0,457.0,457.0,457.0,460.0,452.0,461.0,471.0,497.0,440.0,446.0,447.0,449.0,459.0,463.0,443.0,466.0,466.0,470.0,478.0,579.0,,559.0,577.0,579.0,562.0,564.0,553.0,562.0,571.0,575.0,589.0,486.0,505.0,367.0,341.0,498.0,533.0,550.0,553.0,529.0,540.0,540.0,344.402,377.559,338.867,315.01,269.334,274.572,288.417,298.216,in thousands of metric tons,Milk,Iraq,IQ,National,Mitchell,Annual Production
