ID,1917,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_CD,,,,,,,,,,,27.0,30.0,25.0,12.0,11.0,9.0,11.0,15.0,19.0,25.0,29.0,44.0,84.0,99.0,143.0,156.0,173.0,182.0,201.0,212.0,299.0,369.0,479.0,649.0,739.0,882.0,1082.0,1229.0,1382.0,1196.0,1358.0,,1235.0,2105.0,2078.0,1877.0,2017.0,2240.0,2230.0,2233.0,2706.0,3394.0,3803.0,4136.0,4727.0,5723.0,4762.0,4548.0,4289.0,4984.0,5010.0,2628.0,2874.0,2954.0,3069.0,3699.0,4222.0,4284.0,,,,,,,,,,,,,,,,,,,,,,in thousand hectolitres,Beer,Zaire,CD,National,Mitchell,Annual Production
