ID,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_SU,,19.2,,,26.2,,,,31.0,29.8,27.0,23.4,20.6,19.2,20.8,21.4,23.5,26.1,29.0,27.2,30.1,,,,,26.4,27.7,30.2,33.4,34.9,35.3,36.2,35.7,36.5,38.2,43.0,49.1,54.7,58.7,61.7,61.7,62.6,63.9,61.2,63.3,72.6,76.0,79.9,82.3,81.5,83.0,83.2,83.2,88.3,91.8,90.8,89.7,94.9,94.7,93.2,90.9,88.9,91.0,96.5,97.9,98.6,102.2,103.8,106.8,108.1,108.7,in million tons,Milk,USSR,SU,National,Mitchell,Annual Production
