ID,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_YU,,,,,,,550.0,620.0,,,,,,1301.0,1189.0,1582.0,1204.0,824.0,558.0,485.0,451.0,483.0,700.0,886.0,427.0,,,,,,,54.0,682.0,1187.0,1411.0,1144.0,1188.0,922.0,568.0,801.0,804.0,770.0,1043.0,1230.0,1262.0,1630.0,1860.0,1788.0,2241.0,2669.0,2995.0,4051.0,4367.0,4752.0,5344.0,6665.0,8327.0,9345.0,9704.0,9429.0,8454.0,8685.0,9588.0,10005.0,11254.0,11712.0,12163.0,13469.0,12398.0,10925.0,10656.0,11643.0,12054.0,11970.0,11286.0,,5622.0,4714.0,3018.0,5043.0,5611.0,5987.0,6106.0,6630.0,6786.0,6735.0,6063.0,5764.0,,,,,,in thousands of hectolitres,Beer,Yugoslavia,YU,National,Mitchell,Annual Production
