ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Nitric Acid_Annual Production_CA,,,,,,,,,,211.0,215.0,209.0,182.0,208.0,255.0,243.0,248.0,289.0,310.0,353.0,344.0,392.0,384.0,358.0,475.0,503.0,543.0,610.0,715.0,436.0,365.0,,,,,713.0,861.0,977.0,855.0,1101.0,1128.0,1024.0,1000.0,907.0,1027.0,,912.0,919.0,917.0,910.0,899.0,1039.0,1000.0,935.0,1007.0,1074.0,1054.0,1143.0,,thousands metric tons,Nitric Acid,Canada,CA,National,Mitchell,Annual Production
