ID,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.3,8.0,10.0,11.0,12.0,17.0,12.0,20.0,35.0,35.0,51.0,50.0,67.0,66.0,71.0,92.0,85.0,76.0,71.0,83.0,105.0,132.0,125.0,94.0,87.0,225.0,286.0,302.0,200.0,201.0,176.0,252.0,314.0,374.0,427.0,488.0,484.0,486.0,445.0,475.0,648.0,804.0,991.0,1173.0,1101.0,1119.0,999.0,945.0,1038.0,1099.0,1269.0,,,1376.0,1459.0,1956.0,1992.0,2190.0,2082.0,447.0,2593.0,2993.0,3484.0,3666.0,3176.0,3554.0,3553.0,3547.0,4408.0,2134.0,,in thousands of hectolitres,Beer,Dominican Republic,DO,National,Mitchell,Annual Production
