ID,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sulphuric Acid_Annual Production_PL,,,,,,,,185.0,222.0,233.0,165.0,120.0,99.0,121.0,139.0,112.0,135.0,181.0,189.0,,,,,,,36.0,124.0,155.0,222.0,276.0,,277.0,348.0,370.0,419.0,450.0,481.0,499.0,573.0,610.0,685.0,794.0,852.0,888.0,1001.0,1062.0,1139.0,1213.0,1314.0,1516.0,1901.0,2252.0,2568.0,2914.0,3333.0,3413.0,3179.0,3268.0,3172.0,2983.0,3019.0,2776.0,2676.0,2786.0,2769.0,2863.0,2965.0,3149.0,3154.0,3115.0,1721.0,1088.0,1244.0,1145.0,1452.0,1861.0,1761.0,1741.0,1707.0,1505.0,1948.0,1845.0,1861.0,1980.0,thousand metric tons,Sulphuric Acid,Poland,PL,National,Mitchell,Annual Production
