ID,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sugar Output_Annual Production_TR,,2.0,5.0,5.0,8.0,13.0,22.0,27.0,65.0,59.0,54.0,66.0,52.0,42.0,86.0,80.0,78.0,52.0,87.0,81.0,100.0,118.0,118.0,131.0,150.0,153.0,207.0,181.0,193.0,194.0,277.0,301.0,349.0,385.0,543.0,700.0,470.0,424.0,514.0,795.0,568.0,701.0,791.0,707.0,546.0,645.0,910.0,811.0,736.0,834.0,988.0,1284.0,1087.0,1096.0,1052.0,944.0,1521.0,1860.0,1770.0,1655.0,1398.0,1414.0,1784.0,1414.0,1378.0,1946.0,2052.0,2124.0,2192.0,2613.0,2704.0,2709.0,2187.0,2784.0,2491.0,2273.0,2360.0,2128.0,1262.29,1351.7,1518.12,1445.22,1241.47,1548.83,1727.47,1794.21,in thousand metric tons,Sugar Output,Turkey,TR,National,Mitchell,Annual Production
