ID,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_MK,117.0,118.0,119.0,133.0,138.0,137.0,179.0,180.0,220.0,201.0,198.0,192.0,213.0,215.0,234.708,385.29,369.217,342.622,347.103,in thousands of tons,Milk,Macedonia,MK,National,Mitchell,Annual Production
